,United States,"Albuquerque, NM","Las Cruces, NM","Santa Fe, NM","Farmington, NM"
2022-03-31,8.853746782697389,9.1798991279675,9.531429583369643,14.320010224705594,8.110072391376976
2022-04-30,8.935731877748584,9.29907803014652,9.636162150748785,14.416782435174111,8.102159357544371
2022-05-31,9.001705756659934,9.369015691616426,9.69938322117826,14.4896646783671,8.087896023718981
2022-06-30,9.060870163577642,9.387665856634143,9.6926882790501,14.46469574139924,8.060052591437312
2022-07-31,9.064510304340631,9.352658674964273,9.64153594957167,14.342017157468796,8.032287084120423
2022-08-31,9.018914436138989,9.275982312482736,9.56769277861885,14.112264801506788,7.979051893113426
2022-09-30,8.963573595532317,9.20919010281579,9.498006082506016,13.895814887502764,7.940821521168091
2022-10-31,8.914736671049875,9.149035049031994,9.434206757802793,13.707966939563136,7.900395858167576
2022-11-30,8.87040644032907,9.098068360251787,9.379279256873996,13.54241029181408,7.874592365889982
2022-12-31,8.82049230613966,9.057681945686298,9.339893081020236,13.41884280162154,7.849072846234864
2023-01-31,8.761835547875421,9.012783905210858,9.311418103073542,13.299860022324244,7.799708827995383
2023-02-28,8.714171637806817,8.989028838061754,9.314131103476814,13.229870414554735,7.76871967334741
2023-03-31,8.69424145975629,9.009833409764887,9.351092839853886,13.21472726727085,7.772529152910728
2023-04-30,8.701129508247332,9.06619764070791,9.410307876092398,13.256185347158482,7.804194999423688
2023-05-31,8.72546843146648,9.137950512710349,9.468551710694214,13.321289752779458,7.835523026228657
2023-06-30,8.761038283039497,9.19878702573478,9.524663255092047,13.39665442618803,7.847087509118708
2023-07-31,8.792236011856742,9.25781842668091,9.551878049892704,13.436906607181475,7.848825818677463
2023-08-31,8.82014919881741,9.31310751761923,9.562878199721704,13.451442457362722,7.835310907804389
2023-09-30,8.839413387302153,9.354644424679988,9.548619808818856,13.422618209959312,7.826016154165553
2023-10-31,8.85100534244171,9.382059485645836,9.52755992461169,13.392143001848645,7.828864306942054
2023-11-30,8.855790968309151,9.397844153839191,9.490846722274703,13.35699429260426,7.841943534757398
2023-12-31,8.855033845391107,9.405885743093627,9.425972298596204,13.316829311926837,7.8556063433832195
2024-01-31,8.831533020124809,9.400649212240502,9.364638425046234,13.255785562695577,7.854531333286807
2024-02-29,8.819421722255983,9.39776232950148,9.31285417424056,13.198167358639845,7.855862915109663
2024-03-31,8.833129894912892,9.421139581673,9.31854815618878,13.207698971920763,7.878510423022142
2024-04-30,8.85530294128769,9.447881103069731,9.342279829031474,13.257243791243956,7.904057436281851
2024-05-31,8.867140336307196,9.460533350232843,9.36252601076852,13.304111890222597,7.918675584845431
2024-06-30,8.85871374150895,9.443709206048135,9.352381554382086,13.288129372212476,7.911913365014776
2024-07-31,8.84038005058473,9.419612474942967,9.331181687965303,13.235406013635409,7.912001123578208
2024-08-31,8.823475140636592,9.403340632580491,9.316926550754175,13.184980528096908,7.933807328845608
2024-09-30,8.808560736373222,9.402206967472974,9.314893381894334,13.158189830716813,7.960936829392525
2024-10-31,8.796537390577551,9.403334087943891,9.312644136807576,13.143367493226052,7.989377064500397
2024-11-30,8.782264633931275,9.40404222030556,9.294912002735511,13.117775018334646,8.01159820137512
2024-12-31,8.773576945285164,9.408668945894096,9.271052192868154,13.0904071279272,8.058356614066719
2025-01-31,8.788836468483579,9.445690355129283,9.273185437883964,13.087922606983462,8.110294103699847
2025-02-28,8.799968448615568,9.478270266534969,9.27243413382651,13.083303189924912,8.132762606966882
